dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,7.8702961982505,-0.045145850870661565,16.508555564876723,0.05889705514724264,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,7.448778482456081,0.047700055363419244,16.15506324429351,0.04679766011699415,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,3.90971937229027,-0.9811937393292782,10.748983887817799,0.21258937053147342,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,4.424248474360994,-0.38324754450374265,11.414784606779047,0.18779061046947654,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,1.791311972878028,-3.9212926399463246,9.57839658535055,0.7167641617919104,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,5.076712981329725,-0.0845206257791555,12.375003816311985,0.06519674016299185,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,6.296296534270588,-4.676846194251317,17.188419978769534,0.2604869756512174,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.04000533404454,-0.12001600213362001,0.0,0.6983650817459127,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,0.6430740725373073,-0.14541330595803567,1.6864501157343188,0.13969301534923254,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,0.221556356742888,-0.267097231920652,0.786721497696978,0.4184790760461977,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-3.3175027534229224,-9.514484191635955,0.08362948806917932,0.08369581520923954,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-2.802973651352198,-8.91096696616975,0.5020460121131564,0.536173191340433,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-5.435910152835165,-11.689972447290717,-1.406258629853154,0.0004999750012499375,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.02149892505374731,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-2.150509144383467,-8.702434415591643,1.7182408661323811,0.6744662766861657,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-0.9309255914426047,-8.778096389970615,5.158482109196404,0.8674566271686416,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,0.6830794065818473,-0.10170109287347663,1.7243131689669209,0.10749462526873656,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,0.26156169078742797,-0.2164233219117833,0.8140746833676943,0.31488425578721063,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-3.2774974193783826,-9.48157229681335,0.12001600213362001,0.11139443027848607,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-2.7629683173076582,-8.882103693406545,0.5076170427538244,0.647767611619419,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-5.3959048187906244,-11.647405200784005,-1.3788957459618507,0.0006999650017499125,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.028698565071746413,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-2.110503810338927,-8.65141490013246,1.7560750822178475,0.6816659167041648,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-0.8909202573980646,-8.738363393994703,5.189056488583723,0.8784560771961402,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-0.4215177157944192,-1.5718040782921936,0.5843022719240454,0.456077196140193,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,-3.9605768259602296,-10.392538913534944,-0.20168636150139072,0.017299135043247836,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.6746662666866656,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,-3.4460477238895058,-9.712076111361828,0.022824286333879024,0.0583970801459927,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-6.078984225372471,-12.179463896930942,-2.316738606978241,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-2.793583216920774,-9.143717573246136,0.7346632923358982,0.5219739013049347,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-1.5739996639799116,-9.525587941861474,4.800424662274157,0.711864406779661,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,-3.53905911016581,-10.125047625918132,0.1635236316219649,0.1087945602719864,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,-3.024530008095086,-9.495182031574997,0.5083977944276035,0.4272786360681966,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-5.657466509578054,-12.121106363058477,-1.5164996923665075,0.000599970001499925,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.025198740062996848,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-2.372065501126355,-9.170181785001953,1.6134920332375573,0.6646667666616669,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-1.1524819481854933,-9.002250869038651,4.942995143718454,0.8092595370231488,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,0.5145291020707241,-0.10943847031968115,1.2418095592211271,0.11719414029298535,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-2.1184073994122428,-3.970944058145527,-0.25317390944597334,0.024298785060746963,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.9233538323083846,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,1.1669936090394553,0.03668285282059152,2.4993157563131927,0.04209789510524474,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,2.386577161980318,-6.997536666137204,11.57470619419092,0.5931703414829258,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-2.6329365014829667,-4.1504906282141665,-1.1651816845905347,0.0006999650017499125,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.028698565071746413,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,0.6524645069687313,-0.09724602651028204,1.51288329301491,0.09669516524173791,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,1.8720480599095937,-7.182369449570917,10.949605796320569,0.6661666916654168,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,3.2854010084516982,1.8571951543868865,4.717201215133988,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,4.50498456139256,-4.556919522402446,13.080937019756643,0.30738463076846156,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,1.219583552940862,-8.237651142136613,10.479289320567151,0.8172591370431478,15,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,1.4486659399864974,0.06828779199389334,3.0508143912391623,0.03509824508774561,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,1.367291649125213,-0.031116680050192542,2.996893036911546,0.05579721013949303,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,0.29708125128221735,-0.9485914652218217,1.7264088603965715,0.6996650167491626,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,1.3257551330589434,-0.0700298837927278,2.9515247361232912,0.06449677516124194,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,1.4244443779865505,-0.02652247809060453,3.108664979248105,0.05509724513774311,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,0.9753150381321334,-0.12537321738195395,2.4616116373457877,0.11889405529723514,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,-0.08297970743126534,-1.370362259008116,1.5305027074449962,0.8459577021148943,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,0.8891420567127272,-0.33983024345556034,2.4851838844718714,0.2063896805159742,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.2530494352398793,-0.9189577378803294,3.386512265884209,0.24668766561671918,15,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.08137429086128467,-0.244122872583854,0.0,0.6983650817459127,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-1.1515846887042802,-1.8351588265775922,-0.5344541286849094,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-0.12291080692755399,-0.4839902075453073,0.2282223070838727,0.48837558122093894,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-0.024221561999946715,-0.3294186603964842,0.3038748798644319,0.8608569571521424,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-0.4733509018543641,-1.43637944540138,0.015242584727593999,0.7032648367581621,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-1.5316456474177627,-2.5741177457784765,-0.7168030168378275,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-0.55952388327377,-1.622812539107911,0.10230721389519105,0.17879106044697765,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-0.19561650474661804,-1.9067647457278836,1.3050276176951083,0.8328583570821458,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-1.0702103978429955,-1.7967742940743254,-0.3943534569202474,0.001799910004499775,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.06659667016649168,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-0.04153651606626932,-0.36649595930809825,0.27608113762467873,0.7926603669816509,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,0.05715272886133798,-0.2865928754781347,0.42123962858171815,0.760561971901405,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-0.39197661099307946,-1.4352952902906861,0.24448425762075196,0.7033648317584121,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-1.450271356556478,-2.4894085643001995,-0.6392770662171745,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-0.47814959241248545,-1.5750239799114627,0.2360805096691115,0.34658267086645667,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-0.11424221388533332,-1.8357401028483789,1.3637007667586976,0.919254037298135,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,1.028673881776726,0.26140075703439647,1.8019923124380357,0.009299535023248838,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.3347832608369582,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,1.1273631267043334,0.42288082719664927,1.9218596922922495,0.000599970001499925,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.02279886005699715,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,0.678233786849916,-0.07518314993042223,1.3635811908431303,0.07429628518574072,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-0.3800609587134827,-1.2723252253150865,0.48768182060627024,0.39568021598920056,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,0.5920608054305099,-0.20183992639957113,1.3444585062681813,0.13639318034098294,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,0.9559681839576621,-0.5732408661001397,2.4014341148873903,0.20848957552122394,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,0.0986892449276073,-0.395259200402029,0.5103837471467467,0.631368431578421,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,-0.35044009492681005,-1.3326169042508966,0.32495222205255436,0.471976401179941,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-1.4087348404902087,-2.2792501430198384,-0.7164247395267561,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-0.43661307634621604,-1.433173421850185,0.2825243166025422,0.32348382580870955,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-0.07270569781906389,-1.7970264640037326,1.4219296420251817,0.968251587420629,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-0.4491293398544174,-1.564382150730639,0.2740388841897708,0.41157942102894857,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-1.507424085417816,-2.510679945758107,-0.7391727461198571,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-0.5353023212738234,-1.6183210614075387,0.14474243585759586,0.22828858557072146,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-0.17139494274667125,-1.7245411230726315,1.262437021427695,0.8280585970701465,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.0582947455633986,-1.6407248273768558,-0.5151769852670575,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-0.08617298141940602,-0.3351102727084548,0.15961182590379203,0.4891755412229388,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,0.27773439710774606,-1.6052521237745623,2.084318051959267,0.7501624918754062,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,0.9721217641439925,0.44681762850466966,1.4903743441590518,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,1.3360291426711446,-0.20680158437654228,2.8275393137344165,0.08899555022248888,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,0.3639073785271521,-1.4742534619650414,2.1539152818693554,0.6779661016949152,15,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,9.26526276878902,-6.414788587889365,25.746000698605474,0.2606869656517174,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,11.074806368357196,-4.778860456835528,27.27114222132304,0.17799110044497776,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,23.05762483979291,6.5601614772100945,42.4526702351443,0.0014999250037498126,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.06749662516874157,scale-free; suitable for cross-task aggregation
