task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
pol,nld,0.8479522730846726,22.407436,0.1075515271521411,0.0524368412975169,0.0,0.475038210192899,0.2404629455154201
sun,nld,0.6039249639249639,19.763128,0.1127998954357144,0.5755010187528106,0.3776,0.4997482938932811,0.9717313393977958
ltz,nld,0.7814988965283083,17.380072,0.1337431594929089,0.0212114488477677,0.0,0.2089305939800806,0.9700946081630832
ind,nld,0.6435266395876226,23.792166,0.0919164228826924,0.5882316856195192,0.3776,0.4949127367518086,0.6617177849327875
gla,nld,0.585112554112554,22.362932,0.0948190138359194,0.0654811822107084,0.2566,0.4731669269665,0.9927184576493516
nld,nld,0.9222933773708232,0.0004472136,2.220446049250313e-16,1.986996351470204e-21,0.0,0.0,0.0
ben,nld,0.7416927822177822,19.797161,0.0985708398986554,0.3731484752391318,0.6185,0.4763260586008606,0.9199872375017182
fin,nld,0.8517590389014149,22.469017,0.0872268763160932,0.0969955683988686,0.0,0.494472380247633,0.7254069297998873
cym,nld,0.7174533177005314,21.611187,0.0820960223462048,0.0495542172087668,0.2566,0.4695175958116426,0.8714405874754558
spa,nld,0.8555453120623788,19.525282,0.0916368429368835,0.3966006163604822,0.0,0.4699059947185758,0.0618539667974776
som,nld,0.7056666666666668,22.801731,0.1065600596977034,0.3061056969744991,0.0,0.4974144763567982,0.9961666989825504
zho,nld,0.6263544413962371,20.510382,0.1215052799399475,0.3782013515261181,0.658,0.4967430133840824,0.3171303313242867
lat,nld,0.8496924919851391,21.542963,0.0854457209946965,0.0700503195514717,0.0,0.4685643163623523,0.9360464110707846
crh,mar,0.6552142857142857,26.43274,0.1005812295205818,0.2089248034976903,0.6019,0.4948380347786799,0.7053710986111803
eng,mar,0.7052873539901792,19.728094,0.2057411500166676,0.341697667354667,0.6213,0.4752661897413339,0.9857670261480326
hye,mar,0.6589532356532356,19.912174,0.1071425746073533,0.2194916384475952,0.6472,0.4757262169129192,0.6884556930616297
kan,mar,0.7725555555555556,23.895098,0.0698143547533738,5.9634859919463726e-05,0.3021,0.4644015858304716,0.6619443476529444
ibo,mar,0.6287099567099567,22.924599,0.155856519704894,0.385932927206622,0.6019,0.4835087256080551,0.5678032754243616
cbk,mar,0.5521596181596181,23.871107,0.2074349620704944,0.2433704875717105,0.6019,0.457581353402834,0.9677833640300662
lmo,mar,0.6037034387181446,22.654648,0.1078951129309256,0.3267891791766864,0.6019,0.4272458751460508,0.2154213748817761
ind,mar,0.7805983381522159,25.94652,0.1215407795523747,0.2467363937672543,0.571,0.4546579596310125,0.8648528646026046
ltz,mar,0.7513819500760676,21.37014,0.1446931658766053,0.348582562933351,0.6019,0.4576147244621494,0.3458708746079943
csb,mar,0.6558001443001443,23.020224,0.1543755315939079,0.319945309663297,0.6019,0.4538822506772293,0.9453133555677236
mar,mar,0.9023539701612456,0.0039062474,0.0,0.0,0.0,0.0,0.0
mya,mar,0.6562611832611833,24.649513,0.1026222814676054,0.0882661505247338,0.4685,0.5173299997090225,0.0834724845564953
kin,mar,0.6864624819624819,25.14477,0.1518946661612346,0.3025422722029907,0.6019,0.4912495551474504,0.9177261187714668
nld,mar,0.7384661215581804,21.424208,0.1202691997104087,0.355181101612696,0.6019,0.4277306999693562,0.9542821276777806
chv,mar,0.7439898434898434,26.318815,0.0974069981900942,0.2243549441306829,0.7434,0.5161765407527504,0.4237045149086564
pdc,mar,0.5795238095238094,23.563196,0.1543755315939079,0.6057711538163764,0.6019,0.4585305323092656,0.9797003335158544
che,mar,0.6529797979797979,24.760307,0.1172408407880082,0.2251729704590519,0.571,0.4871597944104067,0.8332553105307543
ckb,mar,0.690056327006327,19.47661,0.1258101630888435,0.1626099568462066,0.571,0.4286591417094598,0.2161083179849668
tgk,mar,0.7379596808420338,20.76342,0.1110424955134752,0.1040808833126847,0.571,0.4256414900682274,0.1330859189574073
pms,mar,0.6421238702817651,23.312702,0.1543755315939079,0.3397230192331865,0.6019,0.419731007757796,0.2979142814475584
frr,mar,0.5737619047619048,21.587479,0.1188710840284431,0.3374169200545756,0.6019,0.4903096842276188,0.7962367464781721
ell,mar,0.7492418397108567,21.055605,0.1336672234730493,0.2889733503503518,0.6019,0.4972325380012908,0.611032586597479
ben,mar,0.8008956312693155,18.643406,0.0749306066035385,0.0335152875619248,0.1722,0.2484706577425611,0.42861774928467
gan,mar,0.6157777777777776,23.539873,0.1576150468984724,0.1806897483562962,0.8546,0.4837495128110662,0.9325899746129722
heb,mar,0.6920044932484096,25.450277,0.1363181066669664,0.2429358950974436,0.5574,0.4786566602531092,0.7374858543699216
kir,mar,0.6774083694083696,26.218973,0.1061553410200499,0.1113214855676179,0.571,0.5077286886757736,0.2431778585295435
swe,mar,0.7456464809665738,22.10834,0.1306638721389793,0.3173374119454079,0.6213,0.4349367797665708,0.9616063817994872
wuu,mar,0.5284285714285715,23.342163,0.1283729783166024,0.1391431255472248,0.6657,0.509663400451844,0.5360047787346309
als,mar,0.6518571720676982,21.056051,0.1211141575379897,0.3026783212649663,0.6019,0.4671253384972093,1.0
ceb,mar,0.5363647463647464,24.16231,0.1381917570886557,0.2370266329607024,0.6019,0.4946040242125332,0.9835768828173106
ksh,mar,0.6178766233766233,23.349894,0.1543755315939079,0.3431973143351146,0.6019,0.4469174615800644,0.9698043705510478
sah,mar,0.7272810816634346,28.027527,0.1168295962858677,0.2968082813675988,0.7434,0.4895759461228328,0.8238737617601672
snd,mar,0.681890331890332,19.27056,0.0967910643329947,0.060000705833228,0.3534,0.2913938111422647,0.8073373487978496
div,mar,0.572533189033189,24.012287,0.1241233991696562,0.1084621998330257,0.6019,0.3713991992817492,0.9682512817960076
est,mar,0.7768626066176685,25.077065,0.1083156533504756,0.2923787486061603,0.6244,0.4777788338059623,0.6057563613955624
diq,mar,0.5960829725829726,21.369658,0.0998202819623619,0.2083776721249162,0.6244,0.4215334765632587,0.5785454726467221
tam,mar,0.7604424996056576,24.318502,0.0730563159340228,0.0130787259286245,0.402,0.4694474805143257,0.4315731691444029
pnb,mar,0.7139004329004329,19.770845,0.0699309469331309,0.0633646707363011,0.6244,0.302283558457398,0.2575339738165165
xmf,mar,0.6527175602175602,24.56236,0.1192471591417805,0.2054055445594944,0.6257,0.4984420754351817,0.7821892578027776
arg,msa,0.8483258951574741,27.548557,0.0717781415915035,0.579128427339394,0.658,0.4668586587204995,0.8843206090628628
som,msa,0.6897619047619047,27.466335,0.1164906552356909,0.3848984385989308,0.658,0.4618211664411304,0.9805227542888332
sin,mar,0.7646507936507938,21.374792,0.0963781584173051,0.0869732093614092,0.3021,0.3818342360240615,0.7580267808253273
ceb,msa,0.6535288600288601,23.708656,0.0470933341736737,0.0860513951872746,0.658,0.3326818373754106,0.9293007246151698
heb,msa,0.6884578437274799,27.976252,0.089949890147631,0.4387290595588078,0.641,0.489993356061453,0.115112788562495
lin,msa,0.5439373339079221,31.170773,0.1763872004409213,0.4913187481797243,0.658,0.4707694979958405,0.9888760921549854
rus,msa,0.7253800236966336,25.260632,0.0993327728068271,0.3618331321545529,0.7125,0.4889845780327513,0.7904438170065397
roh,msa,0.6827294143764733,25.785282,0.0999750975101472,0.5414099521575745,0.658,0.4994917267200813,0.9912303828381922
pan,msa,0.6548206385118149,26.44563,0.1267050195956952,0.216929266294335,0.5304,0.4821272462360409,0.8634673290132793
hye,msa,0.6528211494216138,24.051752,0.1036578225787746,0.4004891422547287,0.6755,0.496180137119459,0.2543744015985125
fur,mar,0.6259523809523809,23.5085,0.1236050089900309,0.3212482164954522,0.6019,0.4309400042047879,0.9515655333764746
vro,mar,0.6307783882783883,23.381569,0.1266087602123959,0.2847119595342142,0.6019,0.4979087078860506,0.9319727213898154
oci,mar,0.7357215007215007,21.603428,0.1049388602344678,0.3459241114714278,0.6019,0.4398201622213013,0.1023047438896909
mhr,mar,0.614523088023088,27.333582,0.1189928477831933,0.2246985294696968,0.6019,0.454145627713257,0.8872019513166409
glg,mar,0.7865999390203878,27.075802,0.133768712467851,0.3926278851285466,0.6019,0.4529149818573015,0.5568668107821944
zea,mar,0.6687222222222223,22.166597,0.1502121538706768,0.3537212398467794,0.6019,0.4483493659816386,0.930559012394843
por,mar,0.744150110448547,22.519884,0.1284514571722088,0.7057039825978858,0.6019,0.4391719815003169,0.913075046493535
