,task_lang,transfer_lang,accuracy,f1_score,new_gen,new_typ,new_geo,script
15486,moss1236,java1254,0.3676470588235294,0.3497454756830445,22.272709,0.0931696204753627,0.6612609077568424,0.0
15487,cent1972,java1254,0.1911764705882352,0.1858838529891161,20.163233,0.1074684007499449,0.40898878162108787,0.3776
15488,oriy1255,java1254,0.7254901960784313,0.7040812325053858,21.07085,0.11021287482693509,0.2467907024952721,0.658
15489,sout2832,java1254,0.3333333333333333,0.3102639182355591,20.112326,0.068346214654876,0.4981534875296963,0.5335
15490,port1283,java1254,0.8431372549019608,0.8302228779530356,20.497747,0.09664339586839432,0.8770287716717415,0.0
15491,urdu1245,java1254,0.7843137254901961,0.7662502064630736,22.366776,0.07960992293620872,0.2917545703167433,0.4681
15492,hung1274,java1254,0.8431372549019608,0.8191767684082762,19.886105,0.11264927946512304,0.5365897073627758,0.0
15493,thai1261,java1254,0.8235294117647058,0.8066061416155023,21.845661,0.054685914706466665,0.13304680855756337,0.6327
15494,sans1269,java1254,0.696078431372549,0.6783944486780105,21.852972,0.08855934849998937,0.24679649817803845,0.6373
15495,bhoj1244,java1254,0.7254901960784313,0.6916181439683744,20.422857,0.0870587872705334,0.2468926506962659,0.6185
15496,chok1245,java1254,0.3235294117647059,0.3011324684372258,22.926334,0.11511494156359525,0.5340322022590533,0.0
15497,meso1252,java1254,0.8235294117647058,0.8078696447580754,21.166515,0.08519419442742904,0.42797308064427425,0.5335
15498,cent2194,java1254,0.25,0.0585197934595524,22.103296,0.09606349917656887,0.6724650364604741,0.405
15499,stan1295,java1254,0.8480392156862745,0.8336354299071781,22.396885,0.08393293759838194,0.5699059188898417,0.0
15500,stan1288,java1254,0.8333333333333334,0.8066791108835121,19.104877,0.09413217603479962,0.789919760935093,0.0
15501,kaza1248,java1254,0.7990196078431373,0.7835096271513402,20.967037,0.10578882727036876,0.35435384596900066,0.3776
15503,tigr1271,java1254,0.3284313725490196,0.3036653238903417,21.690159,0.11983382638289475,0.4388817846539565,0.572
15504,kach1280,java1254,0.4215686274509804,0.3885893092414831,20.325468,0.08397074199942434,0.17412034101312276,0.0
15505,sout2649,java1254,0.7450980392156863,0.7265060861424641,21.144236,0.11044694557899859,0.3253452182658096,0.5335
15506,hait1244,java1254,0.4901960784313725,0.4742784329464657,23.166996,0.1740305544821118,0.8761970883334379,0.0
15507,ukra1253,java1254,0.8823529411764706,0.8684753878681418,21.020739,0.0950852424296591,0.49176061875561183,0.3498
15508,stan1290,java1254,0.8333333333333334,0.8128708366977335,20.824553,0.10186114629276832,0.6022306776795695,0.0
15509,sout2807,java1254,0.3186274509803921,0.3201816126319701,23.351282,0.07923633456277357,0.5031898667191642,0.0
15510,nepa1254,java1254,0.8088235294117647,0.792904374094685,20.650537,0.11706332784687212,0.24723817849119373,0.0
15511,croa1245,java1254,0.8627450980392157,0.8444038430980233,25.280094,0.10261177270930122,0.5521272935693673,0.0
15512,akan1250,java1254,0.4656862745098039,0.4319700688626519,20.085482,0.09509193705738528,0.6593939131165685,0.3776
15513,gand1255,java1254,0.3186274509803921,0.295911215440484,21.781887,0.10423695951008538,0.47263243807644445,0.3776
15515,papi1253,java1254,0.6568627450980392,0.6603668009936757,25.045952,0.16622326391576592,0.833534050781975,0.0
15516,zulu1248,java1254,0.4411764705882353,0.4102036573254662,22.373373,0.10893432099115585,0.5049177545164769,0.0
15517,umbu1257,java1254,0.2598039215686274,0.2316439692632025,22.048435,0.10002928031079927,0.5676942060151704,0.0
15518,luxe1241,java1254,0.6666666666666666,0.6434857133691975,20.000277,0.10331789979208805,0.5874686079913735,0.0
15519,najd1235,java1254,0.8186274509803921,0.800537843148636,20.681751,0.11127065270144687,0.42555836937417907,0.5335
15520,yoru1245,java1254,0.3235294117647059,0.304799285120692,19.882607,0.04869186119795166,0.608073379794544,0.3776
15523,ling1263,java1254,0.4215686274509804,0.4128934908528486,25.143396,0.17927289829183235,0.5224306090562472,0.0
15524,taga1270,java1254,0.7696078431372549,0.7533338141687526,19.04352,0.08399031213738084,0.14357982905325856,0.405
15525,tumb1250,java1254,0.3088235294117647,0.287567729148412,20.079733,0.11511494156359525,0.4681544912729758,0.0
15526,viet1252,java1254,0.8578431372549019,0.8471910071764547,21.041939,0.07069742932137302,0.13456224722159157,0.3455
15527,nort2697,java1254,0.8333333333333334,0.8150832767537572,18.39726,0.10732835706154353,0.3930761086395981,0.658
15528,sout2697,java1254,0.6764705882352942,0.6510080357918394,18.780787,0.1089335549609306,0.3930761086395981,0.3776
15529,taji1245,java1254,0.3725490196078431,0.3307369965644722,21.1742,0.08365091779063571,0.3339148747140006,0.3776
15530,nucl1235,java1254,0.8186274509803921,0.8140194897389381,18.178846,0.11502295116178285,0.44141951467781987,0.195
15531,pedi1238,java1254,0.2647058823529412,0.2450079841774143,21.09521,0.07219954991554356,0.5052138579791227,0.0
15532,nuer1246,java1254,0.2794117647058823,0.2070305009090279,20.221848,0.09282718910414955,0.4769693278464916,0.0
15534,serb1264,java1254,0.803921568627451,0.786410795828391,25.282984,0.10261177270930122,0.5365921841106867,0.0
15535,dzon1239,java1254,0.2450980392156862,0.0578368999421631,22.486214,0.09675720315424463,0.21938765220593834,0.6996
15536,tama1365,java1254,0.4215686274509804,0.3786352674648398,22.080553,0.10456369244949482,0.6659307893222659,0.2566
15537,java1254,java1254,0.8088235294117647,0.785427989377569,0.0004472136,-2.220446049250313e-16,5.324769366206827e-19,0.0
15538,nucl1417,java1254,0.3333333333333333,0.2980127617354831,19.1023,0.07695339550172497,0.6078664806989607,0.0
15539,telu1262,java1254,0.8186274509803921,0.803842290637155,18.40819,0.11975529191579537,0.24756658792997033,0.5096
15540,west2721,java1254,0.2745098039215686,0.2582445908764895,22.5173,0.11140769083679669,0.4505140007014775,0.658
15541,bulg1262,java1254,0.8333333333333334,0.8131381499968409,19.956974,0.09152217063512313,0.5155023316773808,0.0
15542,ewee1241,java1254,0.3970588235294117,0.3700313016914062,20.390736,0.08788161577635889,0.6570760544083423,0.0
15543,fonn1241,java1254,0.3627450980392157,0.3073556653782794,21.500944,0.05997474759952348,0.6397019112132177,0.0
15544,friu1240,java1254,0.6274509803921569,0.6222748242452676,21.470959,0.059194511639302005,0.5637850197184692,0.0
15545,nyan1308,java1254,0.3823529411764705,0.36594639518477,21.235115,0.07849133403811293,0.46806500638957615,0.0
15546,astu1245,java1254,0.8186274509803921,0.798182947116849,20.701826,0.11511494156359525,0.6378403590463823,0.0
15547,norw1259,java1254,0.8480392156862745,0.8227906379923973,25.067312,0.08719390843296082,0.5625019698186585,0.0
15548,kamb1297,java1254,0.3627450980392157,0.3635568595111441,22.317509,0.1079812625423231,0.44093168765843416,0.0
15549,laoo1244,java1254,0.7941176470588235,0.7707957482480178,19.792622,0.046859439836427264,0.15611271274352542,0.6185
15550,egyp1253,java1254,0.8088235294117647,0.7957103226707389,19.946596,0.10487429286603678,0.4913863993155985,0.5335
15551,sout3123,java1254,0.7892156862745098,0.7783275213554891,22.240463,0.10371618079964406,0.461560962820817,0.5335
15552,samo1305,java1254,0.2892156862745098,0.2663082565774077,23.534685,0.08224779578655284,0.40017723201168176,0.0
15553,shon1251,java1254,0.3088235294117647,0.2812945095850131,20.172106,0.11361425749617582,0.4832644617679255,0.0
15554,kirg1245,java1254,0.7941176470588235,0.763241471644304,21.963095,0.10840127361544394,0.3251093348839944,0.3776
15555,east2282,java1254,0.6911764705882353,0.6800073520783202,24.49754,0.10768796581156315,0.5175507647382862,0.0
15556,twii1234,java1254,0.4509803921568627,0.4160260906804529,21.832438,0.09264692934602348,0.6593939131165685,0.0
15557,faro1244,java1254,0.7009803921568627,0.6931557957926726,25.074774,0.08917829629354301,0.58652506005379,0.1864
15558,nige1253,java1254,0.4264705882352941,0.4012790142293204,20.407928,0.11356546319596017,0.6076987790282404,0.3776
15559,slov1269,java1254,0.8186274509803921,0.7920358865467944,24.211626,0.11511494156359525,0.543267999278897,0.0
15560,wels1247,java1254,0.7843137254901961,0.7738136090538836,20.774897,0.07906335227983152,0.6140359935058631,0.2566
15561,nucl1302,java1254,0.7941176470588235,0.7804302217731367,18.423908,0.13797661414272777,0.4393780303955371,0.2804
15562,finn1318,java1254,0.8186274509803921,0.786030890445152,20.820461,0.08976636023940998,0.5146458144036474,0.0
15563,turk1304,java1254,0.4509803921568627,0.4337614136754589,19.28169,0.11107484928200417,0.3706875570300008,0.3776
15564,ayac1239,java1254,0.4411764705882353,0.4175726919421246,21.398472,0.12302496639620075,0.8911730572518433,0.0
15565,sile1253,java1254,0.7009803921568627,0.6684960445692311,25.273855,0.11511494156359525,0.5458532892822887,0.0
15566,dutc1256,java1254,0.8578431372549019,0.8419187161475484,19.829977,0.09954781976233451,0.5889352402588943,0.0
15567,nort2641,java1254,0.6911764705882353,0.6823122080794715,19.62252,0.10686976803161952,0.4641603528983033,0.0
15568,occi1239,java1254,0.7598039215686274,0.7401520041947602,19.648483,0.08585738137984078,0.5891158155504782,0.0
15569,tuni1259,java1254,0.7794117647058824,0.7618729692028324,20.505903,0.11667105758475416,0.5887581625355266,0.3776
15571,swed1254,java1254,0.8382352941176471,0.8187787847158065,21.177845,0.10535987144899439,0.5347736635199931,0.1864
15572,bela1254,java1254,0.7990196078431373,0.7696299611995931,21.19451,0.10786437032570817,0.49596628676670884,0.3776
15573,sang1328,java1254,0.3676470588235294,0.3438228464110697,25.172062,0.1784544760738016,0.5399187136680315,0.0
15574,nucl1305,java1254,0.7843137254901961,0.7700797363756207,19.872095,0.11684214656974146,0.247109675920949,0.554
15575,kabi1261,java1254,0.3529411764705882,0.2901618677160473,21.582293,0.061521275150978716,0.6471169506484716,0.0
15576,bamb1269,java1254,0.2892156862745098,0.2658584049828448,20.627047,0.06307280342102739,0.6679062909467823,0.405
15577,kiny1244,java1254,0.2794117647058823,0.2966576344525011,21.44375,0.09099985688646439,0.4857559179985006,0.0
15578,malt1254,java1254,0.5588235294117647,0.5103638432036581,20.553402,0.0963804206661063,0.5376699966250403,0.0
15579,lomb1257,java1254,0.6029411764705882,0.5886070311989492,20.489882,0.09469092120262046,0.57137019537577,0.0
15581,chha1249,nucl1643,0.7303921568627451,0.7280547819804095,18.607372,0.15039389565142958,0.28744385335196576,0.6657
15582,luxe1241,nucl1643,0.6470588235294118,0.6198487014899919,18.402973,0.1395814316184617,0.46322421999905444,0.3455
15584,lomb1257,nucl1643,0.6176470588235294,0.6056455994841512,19.356825,0.11353930739097329,0.4772025841539131,0.3455
15585,sout2649,nucl1643,0.7843137254901961,0.7709006038806121,19.536596,0.10819020432260507,0.3179218954870641,0.6116
15586,malt1254,nucl1643,0.553921568627451,0.5043092381106534,18.673946,0.11877278742836761,0.4850655579986508,0.3455
15587,nucl1347,nucl1643,0.3970588235294117,0.379131374747164,19.44947,0.11390492352260884,0.6750925364801744,0.4973
15588,tata1255,nucl1643,0.6421568627450981,0.6181917537298399,19.979254,0.08380841857917154,0.2201410611493596,0.4973
15589,bali1278,nucl1643,0.7352941176470589,0.710369831890043,19.294428,0.1354146203576473,0.2845371475368416,0.5162
15590,akan1250,nucl1643,0.4068627450980392,0.3911690116123613,18.052568,0.13539289161326762,0.6682085092907244,0.4973
15591,xhos1239,nucl1643,0.4607843137254901,0.4137115061078194,19.558342,0.12993629798579553,0.6908113052785528,0.3455
15592,norw1262,nucl1643,0.8186274509803921,0.8119014770674883,23.14026,0.13557555771502994,0.4084978201594488,0.3455
15593,nort2690,nucl1643,0.7745098039215687,0.7479747438271708,23.370165,0.0945223930629252,0.3094851948113591,0.3455
15594,bamb1269,nucl1643,0.2941176470588235,0.2788948302433101,19.412153,0.10425198028014093,0.6339157917804326,0.5162
15595,hung1274,nucl1643,0.8578431372549019,0.8390098053999185,17.948431,0.11765069467359013,0.43619790010630555,0.3455
15596,slov1269,nucl1643,0.8382352941176471,0.8369535357864554,22.580194,0.15039389565142958,0.43461264205982475,0.3455
15597,cent2194,nucl1643,0.1519607843137254,0.0757042676818272,19.815235,0.11559680858292654,0.5806613682328443,0.5162
15598,kiku1240,nucl1643,0.4362745098039216,0.4035211863630522,19.945263,0.11737785570686132,0.5515840287126371,0.3455
15599,sout2832,nucl1643,0.4166666666666667,0.3950248937910473,18.363344,0.131115323585707,0.556457893386093,0.6116
15600,fonn1241,nucl1643,0.3676470588235294,0.3406472131755669,19.481932,0.13698418587168837,0.6506910139480694,0.3455
15601,east2295,nucl1643,0.4656862745098039,0.4563161135366446,18.921104,0.1152526585962993,0.4651628256070803,0.5922
15602,ukra1253,nucl1643,0.8480392156862745,0.8366353597399183,19.398571,0.10662850234586263,0.39152154392274235,0.4788
15603,banj1239,nucl1643,0.6715686274509803,0.6686709605349038,20.856401,0.15039389565142958,0.24885513236540657,0.4973
15604,west2721,nucl1643,0.2696078431372549,0.2458894119295336,20.338278,0.14028622063605345,0.5203094031369203,0.5922
15605,port1283,nucl1643,0.8578431372549019,0.8529968367552815,19.33487,0.1155572052839402,0.8083513739944228,0.3455
15606,tama1365,nucl1643,0.3578431372549019,0.312205506913724,19.79861,0.11148794443427801,0.6385010963943559,0.4225
15607,dari1249,nucl1643,0.8529411764705882,0.8473151743828434,20.661692,0.15029187800061172,0.32125850312862475,0.6116
15608,kaza1248,nucl1643,0.8088235294117647,0.7926184509479036,19.989857,0.13382928981495457,0.27273443019078647,0.4973
15609,ayac1239,nucl1643,0.4509803921568627,0.4190267745998592,19.898277,0.11035917260580885,0.7897921650662107,0.3455
15610,tami1289,nucl1643,0.8186274509803921,0.7953105147821132,19.198215,0.10742073616984038,0.28934495128318655,0.6659
15611,kabi1261,nucl1643,0.3088235294117647,0.2670049095849763,20.08734,0.12365318910148604,0.6598185942302282,0.3455
15612,urdu1245,nucl1643,0.7696078431372549,0.7576726726728564,20.860767,0.08634713440648512,0.3048931475266838,0.5619
15613,taiz1242,nucl1643,0.8529411764705882,0.8528110731191172,20.626469,0.15039389565142958,0.4505797045880156,0.6116
15614,friu1240,nucl1643,0.6421568627450981,0.63253514506207,20.317934,0.12051042821803504,0.4613125966860646,0.3455
15615,west2369,nucl1643,0.8725490196078431,0.8581796884719098,17.076708,0.09244253227006305,0.3697976544819557,0.5922
15616,mina1268,nucl1643,0.7107843137254902,0.6879554679580236,18.987028,0.109405927615701,0.29098771192314915,0.4973
15617,taga1270,nucl1643,0.7892156862745098,0.7722940278128477,19.427355,0.11947115426906296,0.19109752878185957,0.5162
15618,bhoj1244,nucl1643,0.7598039215686274,0.745143528110135,18.899841,0.0862906112618852,0.2891116874578975,0.6277
15619,guja1252,nucl1643,0.7990196078431373,0.7828701536638819,18.619865,0.09776447636909702,0.28970714062265923,0.6791
15620,sout2807,nucl1643,0.3627450980392157,0.3459691310389484,21.642406,0.12018468915210756,0.6892323769547755,0.3455
15622,stan1295,nucl1643,0.8970588235294118,0.8957380332512583,20.77568,0.11359896520422075,0.4425065198510161,0.3455
15623,luba1249,nucl1643,0.3725490196078431,0.3687815157859128,20.73087,0.12134126133084366,0.6314396299960026,0.3455
15624,icel1247,nucl1643,0.7941176470588235,0.7890176391547026,23.058836,0.12469791869762614,0.42073107388015524,0.3881
15625,kirg1245,nucl1643,0.8088235294117647,0.7918386168925252,20.989914,0.09583616593539446,0.26855114723530527,0.4973
15626,stan1290,nucl1643,0.8872549019607843,0.890643777384061,19.664635,0.12847094853284935,0.5172862810193879,0.3455
15627,kabu1256,nucl1643,0.6764705882352942,0.6502357252069612,19.676754,0.2614686361464451,0.6099750669474578,0.3455
15628,halh1238,nucl1643,0.7794117647058824,0.7797674741054531,18.793043,0.08487458621101551,0.1530677975566194,0.3455
15629,bela1254,nucl1643,0.8284313725490197,0.8158436544113289,19.562101,0.09964736584103306,0.3798541370879182,0.4973
15630,basq1248,nucl1643,0.7990196078431373,0.7942737192569352,17.80855,0.12243633659809272,0.5192771342559231,0.3455
15631,astu1245,nucl1643,0.7843137254901961,0.7805805871971286,19.53259,0.15039389565142958,0.5261827472707054,0.3455
15632,meso1252,nucl1643,0.8529411764705882,0.8503610176210111,19.315893,0.11963826854490778,0.4081656154841887,0.6116
15633,nort3139,nucl1643,0.803921568627451,0.8050399977285603,17.968906,0.12280245262525213,0.43953403490883375,0.6116
15634,beng1280,nucl1643,0.7941176470588235,0.7855656267420973,18.783077,0.08795613602037089,0.2597496603572374,0.6791
15635,serb1264,nucl1643,0.8235294117647058,0.8141321517872715,23.6234,0.10949830836973184,0.44665163026251953,0.3455
15636,chok1245,nucl1643,0.2990196078431372,0.2778045006856868,21.384172,0.15039389565142958,0.6435702562009444,0.3455
15637,tuni1259,nucl1643,0.8137254901960784,0.7993750263284164,18.616539,0.14616901806430505,0.5200317472649175,0.4973
15638,nyan1308,nucl1643,0.3872549019607843,0.3535665655327816,19.455025,0.12208513039661628,0.6126734657297355,0.3455
15639,uigh1240,nucl1643,0.75,0.7435251159989836,19.111965,0.0969082294273238,0.15689864764935246,0.4973
15640,bugi1244,nucl1643,0.5686274509803921,0.5463625821916561,18.033344,0.11495753080863258,0.24883298810037988,0.3455
15641,croa1245,nucl1643,0.8676470588235294,0.86581251048605,23.625065,0.10949830836973184,0.4522107871595157,0.3455
