dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-13.678876024707941,-36.2628824192128,8.462252990806427,0.22448877556122193,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-12.640326565937094,-32.51675047976745,4.234010412987489,0.16049197540122995,12,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-20.006429770157386,-39.776900613046955,-2.024966149703227,0.02679866006699665,12,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-7.366103204220292,-34.304853667423515,18.506376913578833,0.5916704164791761,12,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,5.741307058466869,0.010096975658350833,11.522707667110732,0.04979751012449377,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Always English,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,2.6037411412821645,-0.48095068260166113,6.3605873962204384,0.11289435528223589,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,3.262649063946041,0.047852475988108614,7.030474387743797,0.0455977201139943,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,6.39672739560478,1.5766608648580682,11.744874482425514,0.006899655017249137,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.351882405879706,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,0.417165024422714,-6.215824468993677,6.742212699478848,0.88065596720164,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,8.229429307230719,1.8995198227419645,16.263969913227196,0.004699765011749413,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.2537873106344683,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,3.870875075277688,0.8150784123275537,7.455394639315871,0.00839958002099895,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,0.4115794210289485,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,2.045905049903705,-4.807753205466906,8.168769670078875,0.5142742862856857,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,8.419828758469947,-0.31052137402216834,19.786880066147823,0.06289685515724214,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-0.880122565802027,-6.6756870412670235,4.2435146052146875,0.7896605169741513,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,-3.137565917184705,-6.452678712299073,0.8514523074643078,0.11579421028948553,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,-2.4786579945208285,-5.77135032178999,1.3923375471574455,0.1926903654817259,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,0.65542033713791,-1.2191919157774571,3.1227311260089294,0.5455727213639318,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Genetic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,-5.324142034044155,-9.129788336059539,-0.650675969222637,0.02889855507224639,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,2.488122248763851,-4.218773090109827,13.25520853334516,0.6997650117494125,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,-1.8704319831891816,-5.408780081606855,2.03556392680982,0.32448377581120946,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-3.6954020085631645,-7.227238573036087,-0.3442030160602205,0.030698465076746163,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,2.6785217000030794,-5.491389256672338,14.295206042042327,0.6738663066846657,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,-6.621429624268896,-11.346016293632424,-2.0355852554725464,0.0042997850107494625,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,0.23648817559122043,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,0.6589079226638764,0.0,1.9767237679916292,0.7008649567521624,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,3.792986254322615,0.9882212208776084,6.418104578052335,0.007999600019999,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.39998000099995,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-2.1865761168594506,-7.448003310230273,2.907489957465589,0.3875806209689516,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,5.625688165948556,0.0,13.723649496779483,0.05159742012899355,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,1.2671339339955232,-0.14522037886501712,3.2877142581877106,0.22438878056097195,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-0.5578360913784598,-6.098873824829528,4.051938775853591,0.8843557822108895,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,5.816087617187783,-2.804005493286859,18.009376775126185,0.28688565571721414,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-3.4838637070841916,-9.308398610644998,1.895727598951534,0.21848907554622268,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,3.1340783316587384,0.4601753554915531,5.708389227078099,0.021698915054247286,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-2.845484039523327,-8.169324304013202,2.3852788313092432,0.27568621568921553,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,4.9667802432846795,-0.5352491565331198,13.020544891572811,0.12519374031298436,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,0.6082260113316469,-0.21783056829752567,2.0425086022924663,0.7037648117594121,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-1.2167440140423362,-6.670681021906138,3.22772127430017,0.6760661966901655,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,5.157179694523907,-3.3170534572113284,17.395233333889305,0.3781810909454527,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-4.142771629748068,-9.51560187596248,0.5718234229051824,0.087995600219989,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-5.979562371182066,-11.117183012995943,-0.6783785609049452,0.028298585070746462,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,1.832701911625941,-3.8369868064752213,10.505541812524076,0.72056397180141,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,-2.5258523203270915,-5.392019508102267,0.27312070862293564,0.0783960801959902,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-4.350822345701075,-9.015262401702838,-0.43056547510246385,0.025798710064496775,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,2.023101362865169,-6.382533845925153,13.886024916011094,0.7714614269286536,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-7.276849961406808,-12.924637268748038,-1.8695583829054696,0.006499675016249188,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.33798310084495775,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,7.812264282808006,-1.1769548926920221,20.628465723384952,0.11149442527873607,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,3.453710050854974,-1.976047824126078,9.027004469112082,0.21788910554472277,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,1.628740025480991,-3.2462159089185336,6.073656403434082,0.48037598120093994,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,8.002663734047234,0.13599398292852025,20.09936690944429,0.0407979601019949,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-1.297287590224741,-6.937242171921081,4.008355536735758,0.6516674166291685,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-4.358554231953033,-12.8392841550977,1.6057474695993594,0.2487875606219689,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-6.183524257327016,-18.75323898118886,1.7203839155632452,0.2818859057047148,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,0.1903994512392281,-14.185897114391713,15.322407654019143,0.9901504924753762,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-9.109551873032748,-21.81668548003033,0.027726794564899487,0.05139743012849358,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.8249700253739831,-7.292818390714056,2.9634405875303127,0.5052747362631869,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,4.548953683192261,-3.2706675230804696,15.352724731596837,0.37718114094295285,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-4.750997641079715,-9.804119530658424,-0.5136751322357428,0.023298835058247088,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
